treatment_id,ae_term,ae_group,treated,observed,percent,observed_severe,percent_severe
nusinersen,Salivation,Other,13250,68,0.5132,0,0.0
nusinersen,Seasonal allergy,Inflammatory,13250,7,0.0528,0,0.0
nusinersen,Seizure,Neurologic,13250,80,0.6038,80,0.6038
nusinersen,Sepsis,Infection,13250,55,0.4151,55,0.4151
nusinersen,Tachycardia,Cardiovascular,13250,31,0.234,0,0.0
nusinersen,Thrombocytopenia,Hematologic,13250,55,0.4151,0,0.0
nusinersen,Thrombocytosis,Hematologic,13250,1,0.0075,0,0.0
nusinersen,Transaminase Increase,Gastrointestinal,13250,18,0.1358,0,0.0
nusinersen,Tremor,Neurologic,13250,8,0.0604,0,0.0
nusinersen,Upper Respiratory Tract Infection or symptoms,Respiratory,13250,49,0.3698,0,0.0
nusinersen,Urinary Tract Infection,Genitourinary,13250,57,0.4302,0,0.0
olezarsen-tryngolza,Alopecia,Mucocutaneous,3183,3,0.0943,0,0.0
olezarsen-tryngolza,Anaphylaxis,Inflammatory,3183,18,0.5655,18,0.5655
olezarsen-tryngolza,Angina Pectoris,Cardiovascular,3183,3,0.0943,0,0.0
olezarsen-tryngolza,Chills,General,3183,5,0.1571,0,0.0
olezarsen-tryngolza,Coagulation abnormalities,Hematologic,3183,6,0.1885,0,0.0
olezarsen-tryngolza,Diarrhoea,Gastrointestinal,3183,5,0.1571,0,0.0
olezarsen-tryngolza,Flu-like,General,3183,3,0.0943,0,0.0
olezarsen-tryngolza,GI symptoms,Gastrointestinal,3183,0,0.0,0,0.0
olezarsen-tryngolza,Headache,Neurologic,3183,14,0.4398,0,0.0
olezarsen-tryngolza,Hyperglycemia,Metabolic,3183,0,0.0,0,0.0
olezarsen-tryngolza,Infection,Infection,3183,0,0.0,0,0.0
olezarsen-tryngolza,Injection site reaction,Procedure related,3183,56,1.7593,0,0.0
olezarsen-tryngolza,Musculoskeletal disorser,Musculoskeletal,3183,7,0.2199,0,0.0
olezarsen-tryngolza,Thrombocytopenia,Hematologic,3183,31,0.9739,0,0.0
olezarsen-tryngolza,Transaminase Increase,Gastrointestinal,3183,78,2.4505,0,0.0
olezarsen-tryngolza,Trismus,Other,3183,3,0.0943,0,0.0
pelacarsen-ionis-akcea-apo-a-lr-ionis-681257-isis-681257,Fatigue,General,332,3,0.9036,0,0.0
pelacarsen-ionis-akcea-apo-a-lr-ionis-681257-isis-681257,Fever,General,332,3,0.9036,0,0.0
pelacarsen-ionis-akcea-apo-a-lr-ionis-681257-isis-681257,Flu-like,General,332,37,11.1446,0,0.0
pelacarsen-ionis-akcea-apo-a-lr-ionis-681257-isis-681257,Headache,Neurologic,332,35,10.5422,0,0.0
pelacarsen-ionis-akcea-apo-a-lr-ionis-681257-isis-681257,Injection site reaction,Procedure related,332,77,23.1928,0,0.0
pelacarsen-ionis-akcea-apo-a-lr-ionis-681257-isis-681257,Mortality,Mortality,332,1,0.3012,1,0.3012
pelacarsen-ionis-akcea-apo-a-lr-ionis-681257-isis-681257,Musculoskeletal disorser,Musculoskeletal,332,37,11.1446,0,0.0
pelacarsen-ionis-akcea-apo-a-lr-ionis-681257-isis-681257,Thrombocytopenia,Hematologic,332,49,14.759,0,0.0
pelacarsen-ionis-akcea-apo-a-lr-ionis-681257-isis-681257,Transaminase Increase,Gastrointestinal,332,6,1.8072,0,0.0
pelacarsen-ionis-akcea-apo-a-lr-ionis-681257-isis-681257,Urinary Tract Infection,Genitourinary,332,39,11.747,0,0.0
pelacarsen-ionis-akcea-apo-a-lr-ionis-681257-isis-681257,Urinary Tract Infection,Musculoskeletal,332,1,0.3012,0,0.0
pgn-edo51,Hypomagnesemia,Metabolic,36,4,11.1111,0,0.0
pgn-edo51,Renal Injury,Renal,36,10,27.7778,0,0.0
prax-222-elsunersen,Fever,General,4,1,25.0,0,0.0
prax-222-elsunersen,Irritability,General,4,1,25.0,0,0.0
qr1123,Cataract,Ocular,11,3,27.2727,0,0.0
qr1123,Macular Oedema,Ocular,11,7,63.6364,0,0.0
qr313,No AE,No AE,2,0,0.0,0,0.0
radavirsen-avi-7100,Arrhythmias,Cardiovascular,66,11,16.6667,0,0.0
radavirsen-avi-7100,Chills,General,66,5,7.5758,0,0.0
radavirsen-avi-7100,Diarrhoea,Gastrointestinal,66,5,7.5758,0,0.0
radavirsen-avi-7100,Fatigue,General,66,5,7.5758,0,0.0
radavirsen-avi-7100,Flu-like,General,66,11,16.6667,0,0.0
radavirsen-avi-7100,Gingivitis,Mucocutaneous,66,5,7.5758,0,0.0
radavirsen-avi-7100,Headache,Neurologic,66,33,50.0,0,0.0
radavirsen-avi-7100,Hematuria,Genitourinary,66,1,1.5152,0,0.0
radavirsen-avi-7100,Hyperbilirubinemia,Gastrointestinal,66,11,16.6667,0,0.0
radavirsen-avi-7100,Hyperglycemia,Metabolic,66,6,9.0909,0,0.0
radavirsen-avi-7100,Hypertension,Cardiovascular,66,1,1.5152,0,0.0
radavirsen-avi-7100,Hypoglycemia,Metabolic,66,1,1.5152,0,0.0
radavirsen-avi-7100,Hypotension,Cardiovascular,66,1,1.5152,0,0.0
radavirsen-avi-7100,Injection site reaction,Procedure related,66,0,0.0,0,0.0
radavirsen-avi-7100,Metabolic disorder,Metabolic,66,4,6.0606,0,0.0
radavirsen-avi-7100,Microglubulin in urine,Renal,66,11,16.6667,0,0.0
radavirsen-avi-7100,Musculoskeletal disorser,Musculoskeletal,66,5,7.5758,0,0.0
radavirsen-avi-7100,Proteinuria,Renal,66,22,33.3333,0,0.0
radavirsen-avi-7100,Rash,Mucocutaneous,66,3,4.5455,0,0.0
radavirsen-avi-7100,Transaminase Increase,Gastrointestinal,66,11,16.6667,0,0.0
radavirsen-avi-7100,Upper Respiratory Tract Infection or symptoms,Respiratory,66,5,7.5758,0,0.0
ro7062931,Diarrhoea,Gastrointestinal,135,17,12.5926,0,0.0
ro7062931,Epistaxis,Hematologic,135,16,11.8519,0,0.0
ro7062931,Headache,Neurologic,135,34,25.1852,0,0.0
ro7062931,Influenza,Infection,135,50,37.037,0,0.0
ro7062931,Injection site reaction,Procedure related,135,67,49.6296,0,0.0
ro7062931,Musculoskeletal disorser,Musculoskeletal,135,34,25.1852,0,0.0
ro7062931,Transaminase Increase,Gastrointestinal,135,2,1.4815,0,0.0
ro7062931,Upper Respiratory Tract Infection or symptoms,Respiratory,135,34,25.1852,0,0.0
rugonersen-ro7248824-rg6091,Anorexia,General,61,0,0.0,0,0.0
rugonersen-ro7248824-rg6091,Ataxia,Neurologic,61,25,40.9836,25,40.9836
rugonersen-ro7248824-rg6091,Fatigue,General,61,0,0.0,0,0.0
rugonersen-ro7248824-rg6091,Fever,General,61,52,85.2459,0,0.0
rugonersen-ro7248824-rg6091,Headache,Neurologic,61,16,26.2295,0,0.0
rugonersen-ro7248824-rg6091,Hydrocephalous,Neurologic,61,16,26.2295,16,26.2295
rugonersen-ro7248824-rg6091,Nausea And Vomiting,Gastrointestinal,61,41,67.2131,0,0.0
rugonersen-ro7248824-rg6091,Seizure,Neurologic,61,19,31.1475,19,31.1475
rugonersen-ro7248824-rg6091,Upper Respiratory Tract Infection or symptoms,Respiratory,61,20,32.7869,0,0.0
salanersen-biib115-ion306,Fever,General,24,0,0.0,0,0.0
salanersen-biib115-ion306,Upper Respiratory Tract Infection or symptoms,Respiratory,24,0,0.0,0,0.0
sefaxersen-ionis-fb-lrx-ro7434656,Fatigue,General,54,7,12.963,0,0.0
sefaxersen-ionis-fb-lrx-ro7434656,Headache,Neurologic,54,15,27.7778,0,0.0
sefaxersen-ionis-fb-lrx-ro7434656,Musculoskeletal disorser,Musculoskeletal,54,12,22.2222,0,0.0
sefaxersen-ionis-fb-lrx-ro7434656,Upper Respiratory Tract Infection or symptoms,Respiratory,54,9,16.6667,0,0.0
sepofarsen-qr110,Abnormal vision,Ocular,36,1,2.7778,0,0.0
sepofarsen-qr110,Cataract,Ocular,36,8,22.2222,8,22.2222
sepofarsen-qr110,Conjectival hyperemia,Ocular,36,3,8.3333,0,0.0
sepofarsen-qr110,Conjunctival Haemorrhage,Ocular,36,8,22.2222,0,0.0
sepofarsen-qr110,Dizziness,Neurologic,36,1,2.7778,0,0.0
sepofarsen-qr110,Dry eye,Ocular,36,1,2.7778,0,0.0
sepofarsen-qr110,Ear Infection,Infection,36,1,2.7778,0,0.0
sepofarsen-qr110,Hypotony of eye,Ocular,36,1,2.7778,0,0.0
sepofarsen-qr110,Macular Oedema,Ocular,36,3,8.3333,0,0.0
sepofarsen-qr110,Ocular Opacity,Ocular,36,2,5.5556,0,0.0
sepofarsen-qr110,Retinal degeneration,Ocular,36,2,5.5556,2,5.5556
sepofarsen-qr110,Upper Respiratory Tract Infection or symptoms,Respiratory,36,1,2.7778,0,0.0
shj002-anti-microrna-328-ophthalmic-solution,No AE,No AE,340,0,0.0,0,0.0
splisense-s-spl84,Flu-like,General,32,0,0.0,0,0.0
splisense-s-spl84,Headache,Neurologic,32,0,0.0,0,0.0
splisense-s-spl84,Insomnia,General,32,0,0.0,0,0.0
splisense-s-spl84,Pulmonary Function Tests Abnormalities,Respiratory,32,2,6.25,0,0.0
tadnersen-biib078,Aspiration,Respiratory,106,3,2.8302,3,2.8302
tadnersen-biib078,Dysphagia,Neurologic,106,3,2.8302,0,0.0
tadnersen-biib078,Elevated neurofilament,Neurologic,106,69,65.0943,69,65.0943
tadnersen-biib078,Fall,Neurologic,106,56,52.8302,56,52.8302
tadnersen-biib078,Fatigue,General,106,14,13.2075,0,0.0
tadnersen-biib078,Fever,General,106,0,0.0,0,0.0
tadnersen-biib078,Headache,Neurologic,106,30,28.3019,0,0.0
tadnersen-biib078,Inflammatory response,Inflammatory,106,0,0.0,0,0.0
tadnersen-biib078,Nausea And Vomiting,Gastrointestinal,106,17,16.0377,0,0.0
tadnersen-biib078,Post Lumbar Puncture Syndrome,Procedure related,106,42,39.6226,0,0.0
tadnersen-biib078,Pre Existing Condition Exacerbation,Other,106,3,2.8302,3,2.8302
tadnersen-biib078,Pulmonary Embolism,Cardiovascular,106,3,2.8302,3,2.8302
tadnersen-biib078,Respiratory Failure,Respiratory,106,6,5.6604,6,5.6604
tofersen-qalsody,Aseptic Meningitis,Neurologic,647,9,1.391,9,1.391
tofersen-qalsody,CSF Pleocytosis,Neurologic,647,48,7.4189,7,1.0819
tofersen-qalsody,CSF protein increase,Neurologic,647,12,1.8547,0,0.0
tofersen-qalsody,Chemical meningitis,Neurologic,647,2,0.3091,2,0.3091
tofersen-qalsody,Constipation,Gastrointestinal,647,12,1.8547,0,0.0
tofersen-qalsody,Encephalitis,Neurologic,647,3,0.4637,3,0.4637
tofersen-qalsody,Fall,Neurologic,647,60,9.2736,9,1.391
tofersen-qalsody,Fatigue,General,647,42,6.4915,0,0.0
tofersen-qalsody,Fever,General,647,11,1.7002,0,0.0
tofersen-qalsody,Headache,Neurologic,647,72,11.1283,0,0.0
tofersen-qalsody,Hydrocephalous,Neurologic,647,15,2.3184,15,2.3184
tofersen-qalsody,Injection site reaction,Procedure related,647,143,22.102,0,0.0
tofersen-qalsody,Lower Extremity Weakness,Neurologic,647,1,0.1546,0,0.0
tofersen-qalsody,Lower Respiratory Tract Infection or symptoms,Respiratory,647,23,3.5549,23,3.5549
tofersen-qalsody,Mortality,Mortality,647,28,4.3277,28,4.3277
tofersen-qalsody,Musculoskeletal disorser,Musculoskeletal,647,58,8.9645,0,0.0
tofersen-qalsody,Nausea And Vomiting,Gastrointestinal,647,12,1.8547,0,0.0
tofersen-qalsody,Neuralgia,Neurologic,647,9,1.391,0,0.0
tofersen-qalsody,Pulmonary Embolism,Cardiovascular,647,7,1.0819,7,1.0819
tofersen-qalsody,Radiculitis,Neurologic,647,20,3.0912,20,3.0912
tofersen-qalsody,Sepsis,Infection,647,2,0.3091,2,0.3091
tofersen-qalsody,Upper Respiratory Tract Infection or symptoms,Respiratory,647,0,0.0,0,0.0
tofersen-qalsody,Urinary Tract Infection,Genitourinary,647,2,0.3091,0,0.0
tominersen,CSF Pleocytosis,Neurologic,1000,100,10.0,100,10.0
tominersen,Dizziness,Neurologic,1000,0,0.0,0,0.0
tominersen,Elevated neurofilament,Neurologic,1000,100,10.0,100,10.0
tominersen,Fall,Neurologic,1000,250,25.0,250,25.0
tominersen,Headache,Neurologic,1000,0,0.0,0,0.0
tominersen,Hydrocephalous,Neurologic,1000,100,10.0,100,10.0
tominersen,Injection site reaction,Procedure related,1000,570,57.0,0,0.0
transportin-2-tnpo2-leosen-aso,No AE,No AE,1,0,0.0,0,0.0
ultevursen-qr421a,Cataract,Ocular,20,1,5.0,0,0.0
ultevursen-qr421a,Dry eye,Ocular,20,1,5.0,0,0.0
ultevursen-qr421a,Eye Pain,Ocular,20,2,10.0,0,0.0
ultevursen-qr421a,Increased Intraocular Pressure,Ocular,20,0,0.0,0,0.0
ultevursen-qr421a,Injection site reaction,Procedure related,20,3,15.0,0,0.0
ultevursen-qr421a,Macular Oedema,Ocular,20,1,5.0,0,0.0
ultevursen-qr421a,Ocular Opacity,Ocular,20,0,0.0,0,0.0
ultevursen-qr421a,Ocular disorder,Ocular,20,3,15.0,0,0.0
ultevursen-qr421a,Pruritis,Mucocutaneous,20,0,0.0,0,0.0
valeriasen,Hydrocephalous,Neurologic,2,2,100.0,2,100.0
valeriasen,Mortality,Mortality,2,1,50.0,1,50.0
vesleteplirsen,Hypomagnesemia,Metabolic,12,2,16.6667,2,16.6667
viltolarsen-viltepso,Abnormal vision,Ocular,194,1,0.5155,0,0.0
viltolarsen-viltepso,Adrenocortical Insufficiency,Metabolic,194,1,0.5155,1,0.5155
viltolarsen-viltepso,Anaphylaxis,Inflammatory,194,3,1.5464,2,1.0309
viltolarsen-viltepso,Anemia,Hematologic,194,1,0.5155,1,0.5155
viltolarsen-viltepso,Angina Pectoris,Cardiovascular,194,3,1.5464,3,1.5464
viltolarsen-viltepso,Anorexia,General,194,4,2.0619,0,0.0
viltolarsen-viltepso,Arrhythmias,Cardiovascular,194,1,0.5155,0,0.0
viltolarsen-viltepso,Aspiration,Respiratory,194,2,1.0309,2,1.0309
viltolarsen-viltepso,BNP increased,Cardiovascular,194,2,1.0309,2,1.0309
viltolarsen-viltepso,Beta-N-acetyl-D-glucosaminidase increased,Renal,194,3,1.5464,0,0.0
viltolarsen-viltepso,Chills,General,194,1,0.5155,0,0.0
viltolarsen-viltepso,Congestive Hepatopathy,Gastrointestinal,194,1,0.5155,1,0.5155
viltolarsen-viltepso,Contusion,Procedure related,194,4,2.0619,0,0.0
viltolarsen-viltepso,Costochondritis,Musculoskeletal,194,1,0.5155,1,0.5155
viltolarsen-viltepso,Cystatin C Increased,Renal,194,2,1.0309,0,0.0
viltolarsen-viltepso,Diarrhoea,Gastrointestinal,194,11,5.6701,0,0.0
viltolarsen-viltepso,Dizziness,Neurologic,194,1,0.5155,0,0.0
viltolarsen-viltepso,Edema,General,194,1,0.5155,0,0.0
viltolarsen-viltepso,Fall,Neurologic,194,8,4.1237,3,1.5464
viltolarsen-viltepso,Fever,General,194,28,14.433,0,0.0
viltolarsen-viltepso,Fracture,Musculoskeletal,194,11,5.6701,11,5.6701
viltolarsen-viltepso,GI Bleeding,Gastrointestinal,194,1,0.5155,0,0.0
viltolarsen-viltepso,GI symptoms,Gastrointestinal,194,7,3.6082,0,0.0
viltolarsen-viltepso,Gait Disturbance,Neurologic,194,2,1.0309,0,0.0
viltolarsen-viltepso,Headache,Neurologic,194,9,4.6392,0,0.0
viltolarsen-viltepso,Heart Failure,Cardiovascular,194,9,4.6392,9,4.6392
viltolarsen-viltepso,Hematuria,Genitourinary,194,7,3.6082,0,0.0
viltolarsen-viltepso,Hypertension,Cardiovascular,194,2,1.0309,0,0.0
viltolarsen-viltepso,Hypokalemia,Metabolic,194,1,0.5155,1,0.5155
viltolarsen-viltepso,Hypotension,Cardiovascular,194,3,1.5464,3,1.5464
viltolarsen-viltepso,IL Level Increased,Inflammatory,194,2,1.0309,0,0.0
viltolarsen-viltepso,Infection,Infection,194,6,3.0928,0,0.0
viltolarsen-viltepso,Injection site reaction,Procedure related,194,37,19.0722,0,0.0
viltolarsen-viltepso,Injury,Other,194,1,0.5155,0,0.0
viltolarsen-viltepso,Insomnia,General,194,1,0.5155,0,0.0
viltolarsen-viltepso,Lower Respiratory Tract Infection or symptoms,Respiratory,194,16,8.2474,9,4.6392
viltolarsen-viltepso,Malaise,General,194,6,3.0928,0,0.0
viltolarsen-viltepso,Meningitis,Neurologic,194,1,0.5155,1,0.5155
viltolarsen-viltepso,Mortality,Mortality,194,2,1.0309,2,1.0309
viltolarsen-viltepso,Musculoskeletal disorser,Musculoskeletal,194,11,5.6701,0,0.0
viltolarsen-viltepso,Nausea And Vomiting,Gastrointestinal,194,18,9.2784,0,0.0
viltolarsen-viltepso,Nephrolithiasis,Genitourinary,194,1,0.5155,0,0.0
viltolarsen-viltepso,Oliguria,Renal,194,1,0.5155,0,0.0
viltolarsen-viltepso,Pain,General,194,2,1.0309,0,0.0
viltolarsen-viltepso,Pallor,General,194,2,1.0309,0,0.0
viltolarsen-viltepso,Pre Existing Condition Exacerbation,Other,194,1,0.5155,0,0.0
viltolarsen-viltepso,Proteinuria,Renal,194,9,4.6392,0,0.0
viltolarsen-viltepso,Rash,Mucocutaneous,194,15,7.732,0,0.0
viltolarsen-viltepso,Renal Injury,Renal,194,2,1.0309,2,1.0309
viltolarsen-viltepso,Respiratory Failure,Respiratory,194,1,0.5155,1,0.5155
viltolarsen-viltepso,Rhabdomyolysis,Musculoskeletal,194,1,0.5155,1,0.5155
viltolarsen-viltepso,Sepsis,Infection,194,1,0.5155,1,0.5155
viltolarsen-viltepso,Staphylococcal/Streptococcal Infection,Infection,194,1,0.5155,0,0.0
viltolarsen-viltepso,Tachycardia,Cardiovascular,194,3,1.5464,0,0.0
viltolarsen-viltepso,Thrombocytopenia,Hematologic,194,1,0.5155,0,0.0
viltolarsen-viltepso,Transaminase Increase,Gastrointestinal,194,1,0.5155,0,0.0
viltolarsen-viltepso,Upper Respiratory Tract Infection or symptoms,Respiratory,194,88,45.3608,0,0.0
viltolarsen-viltepso,poisoning,Other,194,1,0.5155,0,0.0
volanesorsen,Anaphylaxis,Inflammatory,342,2,0.5848,2,0.5848
volanesorsen,CRP increase,Inflammatory,342,7,2.0468,0,0.0
volanesorsen,Chills,General,342,4,1.1696,0,0.0
volanesorsen,Coagulation abnormalities,Hematologic,342,10,2.924,0,0.0
volanesorsen,Dehydration,Other,342,1,0.2924,0,0.0
volanesorsen,Edema,General,342,1,0.2924,0,0.0
volanesorsen,Epistaxis,Hematologic,342,10,2.924,0,0.0
volanesorsen,Fatigue,General,342,28,8.1871,0,0.0
volanesorsen,Fever,General,342,2,0.5848,0,0.0
volanesorsen,GI symptoms,Gastrointestinal,342,36,10.5263,0,0.0
volanesorsen,Headache,Neurologic,342,15,4.386,0,0.0
volanesorsen,Hyperglycemia,Metabolic,342,8,2.3392,0,0.0
volanesorsen,Injection site reaction,Procedure related,342,121,35.3801,0,0.0
volanesorsen,Muscular Weakness,Musculoskeletal,342,10,2.924,0,0.0
volanesorsen,Musculoskeletal disorser,Musculoskeletal,342,19,5.5556,0,0.0
volanesorsen,Nausea And Vomiting,Gastrointestinal,342,29,8.4795,0,0.0
volanesorsen,Pancreatitis,Gastrointestinal,342,3,0.8772,3,0.8772
volanesorsen,Petechiae,Hematologic,342,8,2.3392,0,0.0
volanesorsen,Pre Existing Condition Exacerbation,Other,342,1,0.2924,1,0.2924
volanesorsen,Sarcoidosis,Inflammatory,342,1,0.2924,1,0.2924
volanesorsen,Seizure,Neurologic,342,1,0.2924,1,0.2924
volanesorsen,Thrombocytopenia,Hematologic,342,69,20.1754,3,0.8772
volanesorsen,Upper Respiratory Tract Infection or symptoms,Respiratory,342,3,0.8772,0,0.0
vupanorsen,Arrhythmias,Cardiovascular,104,1,0.9615,1,0.9615
vupanorsen,Atrial fibrilation/flutter,Cardiovascular,104,1,0.9615,1,0.9615
vupanorsen,Headache,Neurologic,104,0,0.0,0,0.0
vupanorsen,Hepatic Steatosis,Gastrointestinal,104,50,48.0769,50,48.0769
vupanorsen,Injection site reaction,Procedure related,104,21,20.1923,0,0.0
vupanorsen,Musculoskeletal disorser,Musculoskeletal,104,1,0.9615,0,0.0
vupanorsen,Myocardial Infarction,Cardiovascular,104,1,0.9615,1,0.9615
vupanorsen,Pancreatitis,Gastrointestinal,104,1,0.9615,1,0.9615
vupanorsen,Renal Injury,Renal,104,1,0.9615,0,0.0
vupanorsen,Transaminase Increase,Gastrointestinal,104,57,54.8077,0,0.0
vupanorsen,Upper Respiratory Tract Infection or symptoms,Respiratory,104,0,0.0,0,0.0
vupanorsen,Urinary Tract Infection,Genitourinary,104,0,0.0,0,0.0
wve-004,Headache,Neurologic,35,0,0.0,0,0.0
wve-004,Injection site reaction,Procedure related,35,0,0.0,0,0.0
wve-120101-rovanersen,Fatigue,General,61,6,9.8361,0,0.0
wve-120101-rovanersen,Headache,Neurologic,61,6,9.8361,0,0.0
wve-120101-rovanersen,Injection site reaction,Procedure related,61,6,9.8361,0,0.0
wve-120101-rovanersen,Musculoskeletal disorser,Musculoskeletal,61,6,9.8361,0,0.0
wve-120101-rovanersen,Nausea And Vomiting,Gastrointestinal,61,6,9.8361,0,0.0
wve-120101-rovanersen,Post Lumbar Puncture Syndrome,Procedure related,61,6,9.8361,0,0.0
wve-120102-lexanersen,Dizziness,Neurologic,88,0,0.0,0,0.0
wve-120102-lexanersen,Fatigue,General,88,26,29.5455,0,0.0
wve-120102-lexanersen,Headache,Neurologic,88,6,6.8182,0,0.0
wve-120102-lexanersen,Musculoskeletal disorser,Musculoskeletal,88,0,0.0,0,0.0
wve-120102-lexanersen,Nausea And Vomiting,Gastrointestinal,88,0,0.0,0,0.0
wve-120102-lexanersen,Post Lumbar Puncture Syndrome,Procedure related,88,0,0.0,0,0.0
wve-120102-lexanersen,Psychiatric disorder,Psychiatric,88,8,9.0909,8,9.0909
wve-120102-lexanersen,Upper Respiratory Tract Infection or symptoms,Respiratory,88,0,0.0,0,0.0
wve-n531,Upper Respiratory Tract Infection or symptoms,Respiratory,3,3,100.0,0,0.0
zebronkysen,Anxiety,Psychiatric,2,2,100.0,0,0.0
zebronkysen,Fall,Neurologic,2,1,50.0,0,0.0
zebronkysen,Hypoxia,Respiratory,2,1,50.0,1,50.0
zebronkysen,Insomnia,General,2,1,50.0,0,0.0
zebronkysen,Pre Existing Condition Exacerbation,Other,2,1,50.0,0,0.0
zebronkysen,Upper Respiratory Tract Infection or symptoms,Respiratory,2,2,100.0,0,0.0
zilganersen-ion373,No AE,No AE,54,0,0.0,0,0.0
zorevunersen-stk-001,Aseptic Meningitis,Neurologic,81,1,1.2346,1,1.2346
zorevunersen-stk-001,Bradycardia,Cardiovascular,81,8,9.8765,0,0.0
zorevunersen-stk-001,Bruise,Other,81,17,20.9877,0,0.0
zorevunersen-stk-001,CSF Pleocytosis,Neurologic,81,0,0.0,0,0.0
zorevunersen-stk-001,CSF protein increase,Neurologic,81,61,75.3086,1,1.2346
zorevunersen-stk-001,Dehydration,Cardiovascular,81,1,1.2346,1,1.2346
zorevunersen-stk-001,Diarrhoea,Gastrointestinal,81,12,14.8148,0,0.0
zorevunersen-stk-001,EEG Abnormalities,Neurologic,81,0,0.0,0,0.0
zorevunersen-stk-001,Epistaxis,Hematologic,81,8,9.8765,0,0.0
zorevunersen-stk-001,Fall,Neurologic,81,12,14.8148,0,0.0
zorevunersen-stk-001,Fatigue,General,81,0,0.0,0,0.0
zorevunersen-stk-001,Fever,General,81,25,30.8642,0,0.0
zorevunersen-stk-001,Head injury,Neurologic,81,8,9.8765,8,9.8765
zorevunersen-stk-001,Headache,Neurologic,81,0,0.0,0,0.0
zorevunersen-stk-001,Hypertension,Cardiovascular,81,0,0.0,0,0.0
zorevunersen-stk-001,Hypoglycemia,Metabolic,81,0,0.0,0,0.0
zorevunersen-stk-001,Injection site reaction,Procedure related,81,8,9.8765,0,0.0
zorevunersen-stk-001,Irritability,General,81,0,0.0,0,0.0
zorevunersen-stk-001,Lower Respiratory Tract Infection or symptoms,Respiratory,81,8,9.8765,8,9.8765
zorevunersen-stk-001,Mortality,Mortality,81,1,1.2346,1,1.2346
zorevunersen-stk-001,Musculoskeletal disorser,Musculoskeletal,81,0,0.0,0,0.0
zorevunersen-stk-001,Nausea And Vomiting,Gastrointestinal,81,30,37.037,1,1.2346
zorevunersen-stk-001,Seizure,Neurologic,81,17,20.9877,17,20.9877
zorevunersen-stk-001,Tachycardia,Cardiovascular,81,0,0.0,0,0.0
zorevunersen-stk-001,Transaminase Increase,Gastrointestinal,81,0,0.0,0,0.0
zorevunersen-stk-001,Tremor,Neurologic,81,8,9.8765,0,0.0
zorevunersen-stk-001,Upper Respiratory Tract Infection or symptoms,Respiratory,81,21,25.9259,0,0.0
